,Unnamed: 0,Location ID,City Area,Name,Address,Latitude,Longitude,Rating,Total Reviews,Place ID,Google Maps URL,Nearby Flag,Nearby Salon Address,Distance to Nearby Salon (km)
0,0,LOC_1,Alwarpet,"Naturals Salon & Spa CP Ramaswamy road , Alwarpet in Chennai","No.37, 1st Floor, CP Ramaswamy Iyer Rd, opp. to Nilgiris, Alwarpet, Chennai, Tamil Nadu 600018, India",13.0325117,80.2569712,4.6,1078,ChIJB0quoslnUjoRf_vm8BiGHsM,https://www.google.com/maps/place/?q=place_id:ChIJB0quoslnUjoRf_vm8BiGHsM,Yes,"No: 24-25, Venkatakrishna Rd, above Spencer's Daily, Perumal Koil Thottam, Ramakrishna Nagar, Mandaveli, Chennai, Tamil Nadu 600028, India",0.8
1,1,LOC_2,Alwarpet,Naturals Lounge TTK,"No.220, Mowbrays Flats, TT Krishnamachari Rd, next to Dr.Agarwals Eye Hospital, Alwarpet, Chennai, Tamil Nadu 600018, India",13.0436909,80.2594781,4.6,656,ChIJfwi_pjZmUjoRtNJzL20D2-A,https://www.google.com/maps/place/?q=place_id:ChIJfwi_pjZmUjoRtNJzL20D2-A,Yes,"No 220, Mowbrays Flats, TT Krishnamachari Rd, next to Dr Agarwals Eye Hospital, Parthasarathypuram, Alwarpet, Chennai, Tamil Nadu 600018, India",0.01
2,2,LOC_3,Alwarpet,Naturals Signature Salon,"No: 24-25, Venkatakrishna Rd, above Spencer's Daily, Perumal Koil Thottam, Ramakrishna Nagar, Mandaveli, Chennai, Tamil Nadu 600028, India",13.0267594,80.26140099999999,4.8,2818,ChIJT8VLUspnUjoRa_HrTUzVpa4,https://www.google.com/maps/place/?q=place_id:ChIJT8VLUspnUjoRa_HrTUzVpa4,Yes,"No.37, 1st Floor, CP Ramaswamy Iyer Rd, opp. to Nilgiris, Alwarpet, Chennai, Tamil Nadu 600018, India",0.8
3,3,LOC_4,Alwarpet,Naturals Salon,"No 220, Mowbrays Flats, TT Krishnamachari Rd, next to Dr Agarwals Eye Hospital, Parthasarathypuram, Alwarpet, Chennai, Tamil Nadu 600018, India",13.0436178,80.2594846,5.0,1,ChIJ1cEdFYpnUjoRBTQevSN3-mU,https://www.google.com/maps/place/?q=place_id:ChIJ1cEdFYpnUjoRBTQevSN3-mU,Yes,"No.220, Mowbrays Flats, TT Krishnamachari Rd, next to Dr.Agarwals Eye Hospital, Alwarpet, Chennai, Tamil Nadu 600018, India",0.01
4,8,LOC_1,"Adambakkam, Brindavan Nagar",Naturals Salon,"N37 First Flr, 2nd Street Shawalace Col, Brindavan Nagar, Adambakkam, Chennai, Tamil Nadu 600088, India",12.9865709,80.2051812,4.9,352,ChIJD93nXvxdUjoRinIO5qSoRrc,https://www.google.com/maps/place/?q=place_id:ChIJD93nXvxdUjoRinIO5qSoRrc,No,None,0.0
5,9,LOC_2,"Adambakkam, Brindavan Nagar",Naturals Salon,"No.16A/17, Secretariat Colony Main Road, City Link Road, above Easyday Club, Adambakkam, Chennai, Tamil Nadu 600088, India",12.9973019,80.2072451,4.6,1363,ChIJP8-7AF1nUjoR3_YHwKTtq28,https://www.google.com/maps/place/?q=place_id:ChIJP8-7AF1nUjoR3_YHwKTtq28,No,None,0.0
6,11,LOC_1,Adyar,Naturals Salon,"Ground Floor, Ceebros Enclave, No. 31, 1st Main Rd, Gandhi Nagar, Adyar, Chennai, Tamil Nadu 600020, India",13.007167,80.2516004,4.2,802,ChIJT28vgJNnUjoRiPj-mGCrlOA,https://www.google.com/maps/place/?q=place_id:ChIJT28vgJNnUjoRiPj-mGCrlOA,Yes,"1st Floor, 55, Indira Nagar, Adyar, Chennai, Tamil Nadu 600020, India",0.92
7,12,LOC_2,Adyar,Naturals Salon,"1st Floor, 55, Indira Nagar, Adyar, Chennai, Tamil Nadu 600020, India",12.9988889,80.2518418,4.5,986,ChIJUVZIAY1nUjoRXhgyHIOnkjg,https://www.google.com/maps/place/?q=place_id:ChIJUVZIAY1nUjoRXhgyHIOnkjg,Yes,"Ground Floor, Ceebros Enclave, No. 31, 1st Main Rd, Gandhi Nagar, Adyar, Chennai, Tamil Nadu 600020, India",0.92
8,13,LOC_1,Agaramthen Road,Naturals Signature Salon,"No: G-38,No: 142 ,Lower Ground Floor, Velachery Rd, Indira Gandhi Nagar, Velachery, Chennai, Tamil Nadu 600042, India",12.9929627,80.2184516,4.8,2309,ChIJ6aCWRmJnUjoRRmaT-wCYdLE,https://www.google.com/maps/place/?q=place_id:ChIJ6aCWRmJnUjoRRmaT-wCYdLE,Yes,"2nd Floor, Landmark Heavens Sampoorna, No 31, 100 Feet Rd, Indira Gandhi Nagar, Velachery, Chennai, Tamil Nadu 600042, India",0.36
9,16,LOC_4,Agaramthen Road,Naturals Salon W - Women's Exclusive,"2nd Floor, Landmark Heavens Sampoorna, No 31, 100 Feet Rd, Indira Gandhi Nagar, Velachery, Chennai, Tamil Nadu 600042, India",12.9912653,80.21566969999999,4.7,922,ChIJ5_3KjWJnUjoRdvf4SUXOpac,https://www.google.com/maps/place/?q=place_id:ChIJ5_3KjWJnUjoRdvf4SUXOpac,Yes,"No: G-38,No: 142 ,Lower Ground Floor, Velachery Rd, Indira Gandhi Nagar, Velachery, Chennai, Tamil Nadu 600042, India",0.36
10,17,LOC_5,Agaramthen Road,Naturals Salon,"38, Velachery Bypass Rd, above Dindukkal, Vijaya Nagar, Velachery, Thalapakati, Chennai, Tamil Nadu 600042, India",12.9774436,80.2192512,4.8,2015,ChIJq7BiIZBdUjoRkjOu4SwVNa0,https://www.google.com/maps/place/?q=place_id:ChIJq7BiIZBdUjoRkjOu4SwVNa0,Yes,"Sri Balaji Complex, 52, Velachery Rd, Dhadeswaram Nagar, Velachery, Chennai, Tamil Nadu 600042, India",0.6
11,18,LOC_6,Agaramthen Road,Naturals Salon & Spa Velachery,"Sri Balaji Complex, 52, Velachery Rd, Dhadeswaram Nagar, Velachery, Chennai, Tamil Nadu 600042, India",12.9823166,80.2215873,4.5,1994,ChIJH0FMN5ddUjoRJOS0dFBFnns,https://www.google.com/maps/place/?q=place_id:ChIJH0FMN5ddUjoRJOS0dFBFnns,Yes,"38, Velachery Bypass Rd, above Dindukkal, Vijaya Nagar, Velachery, Thalapakati, Chennai, Tamil Nadu 600042, India",0.6
12,19,LOC_7,Agaramthen Road,Naturals Salon,"1, 1st Cross Street Baby Nagar, Seshadripuram, Velachery, Chennai, Tamil Nadu 600042, India",12.9807477,80.2293071,4.6,1831,ChIJNTtp3wxdUjoRpV-L4cf8_9M,https://www.google.com/maps/place/?q=place_id:ChIJNTtp3wxdUjoRpV-L4cf8_9M,Yes,"Sri Balaji Complex, 52, Velachery Rd, Dhadeswaram Nagar, Velachery, Chennai, Tamil Nadu 600042, India",0.85
13,20,LOC_8,Agaramthen Road,Naturals Salon,"1, Road, near Head Secretariat Office Quarter, Kaspapuram, Tiruvanchery, Madambakkam, Agaramthen, Chennai, Tamil Nadu 600126, India",12.8896431,80.1430728,5.0,1,ChIJc2rZU8NZUjoRpHxFHkKBqzw,https://www.google.com/maps/place/?q=place_id:ChIJc2rZU8NZUjoRpHxFHkKBqzw,No,None,0.0
14,21,LOC_9,Agaramthen Road,Naturals Salon,"32, 2nd Floor, Bazaar Road, James St, Ram Nagar, Madipakkam, Chennai, Tamil Nadu 600091, India",12.9651675,80.2079899,4.9,1163,ChIJTcPgaMZdUjoR0CTDJwMc9sU,https://www.google.com/maps/place/?q=place_id:ChIJTcPgaMZdUjoR0CTDJwMc9sU,No,None,0.0
15,22,LOC_10,Agaramthen Road,Naturals Salon,"SN 1 to 3, No 137, 2nd Flr, Grand Square, Velachery - Tambaram Main Rd, V.O.C Nagar, Doctor Seetaram Nagar, Velachery, Chennai, Tamil Nadu 600042, India",12.9718868,80.2206745,4.8,337,ChIJ38JlxW1lUjoRVB-uo0b6CZQ,https://www.google.com/maps/place/?q=place_id:ChIJ38JlxW1lUjoRVB-uo0b6CZQ,Yes,"38, Velachery Bypass Rd, above Dindukkal, Vijaya Nagar, Velachery, Thalapakati, Chennai, Tamil Nadu 600042, India",0.64
16,24,LOC_1,Ambattur,Naturals Salon,"174/11, S Park St, Venkatapuram, Ambattur, Chennai, Tamil Nadu 600053, India",13.1176221,80.1542068,4.6,1742,ChIJgaWoEqljUjoRPzkVxhnVIDs,https://www.google.com/maps/place/?q=place_id:ChIJgaWoEqljUjoRPzkVxhnVIDs,Yes,"No 49, JS Tower, Ambattur Red Hills Rd, above Nilgiris, Rajiv Gandhi Nagar, Pudur, Ambattur, Chennai, Tamil Nadu 600053, India",0.95
17,25,LOC_2,Ambattur,Naturals Salon,"No 49, JS Tower, Ambattur Red Hills Rd, above Nilgiris, Rajiv Gandhi Nagar, Pudur, Ambattur, Chennai, Tamil Nadu 600053, India",13.1261206,80.15331259999999,4.7,1467,ChIJZds2LQZjUjoRpoG3BDXNQYA,https://www.google.com/maps/place/?q=place_id:ChIJZds2LQZjUjoRpoG3BDXNQYA,Yes,"174/11, S Park St, Venkatapuram, Ambattur, Chennai, Tamil Nadu 600053, India",0.95
18,26,LOC_3,Ambattur,Naturals Salon,"R12F, 1st Floor, TNHB Layout KK Nagar, Narmada St, opposite A2B, ICF Employees Colony, Ayappakkam, Chennai, Tamil Nadu 600058, India",13.0963692,80.1468482,4.9,874,ChIJ0x60bjxjUjoRjfOiM_uoxy0,https://www.google.com/maps/place/?q=place_id:ChIJ0x60bjxjUjoRjfOiM_uoxy0,Yes,"132, Thirupathi Kudai Rd, I.C, F Colony, TNHB, Ambattur, Chennai, Tamil Nadu 600058, India",0.11
19,29,LOC_3,Ambattur Red Hills Road,Naturals Salon,"2nd Floor, No 1/172A, Thiruvalluvar St, near GNT Road, Red Hills, Padianallur, Chennai, Tamil Nadu 600052, India",13.1914279,80.1854925,4.5,651,ChIJvdtVN6B8UjoRFKrCSVHyVwc,https://www.google.com/maps/place/?q=place_id:ChIJvdtVN6B8UjoRFKrCSVHyVwc,No,None,0.0
20,30,LOC_1,Aminijikarai,Naturals Salon,"154, 1st Floor, No 24a, Nelson Manickam Rd, near Metha Nagar, Railway Colony, Aminjikarai, Chennai, Tamil Nadu 600029, India",13.0674211,80.22721229999999,4.5,722,ChIJX2cOPjxnUjoRehfttXmstSA,https://www.google.com/maps/place/?q=place_id:ChIJX2cOPjxnUjoRehfttXmstSA,No,None,0.0
21,31,LOC_1,Anna Nagar - 6th Avenue,Naturals Salon,"6th Ave, Anna Nagar West, Z Block, I Block, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0925329,80.2088678,4.7,2312,ChIJWSuwwRdkUjoRfGJUB-GDhS4,https://www.google.com/maps/place/?q=place_id:ChIJWSuwwRdkUjoRfGJUB-GDhS4,Yes,"1425, 13th Main Rd, Anna Nagar West, Anna Nagar, Chennai, Tamil Nadu 600040, India",0.92
22,32,LOC_2,Anna Nagar - 6th Avenue,Naturals Signature Salon & Spa Annanagar West,"D-Sector, Anna Nagar West Extension, Chennai, Tamil Nadu 600101, India",13.0929523,80.1970231,4.4,557,ChIJpyVytw9kUjoR5h-yM_dZZss,https://www.google.com/maps/place/?q=place_id:ChIJpyVytw9kUjoR5h-yM_dZZss,Yes,"Ground Floor, Flat 2 & 4, No-45, opp. to Kalyan Jewellers, Shantiniketan Colony, Anna Nagar West Extension, Chennai, Tamil Nadu 600101, India",0.75
23,35,LOC_3,Anna Nagar West,Naturals Signature Salon,"Old No.AG-28, New No.59, First Floor, 4th Ave, AG Block, River View Colony, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0820945,80.2159181,4.9,1386,ChIJHc9koLFlUjoRHaEW9qJFvgQ,https://www.google.com/maps/place/?q=place_id:ChIJHc9koLFlUjoRHaEW9qJFvgQ,No,None,0.0
24,36,LOC_4,Anna Nagar West,Naturals Salon Anna Nagar West Extension,"Ground Floor, Flat 2 & 4, No-45, opp. to Kalyan Jewellers, Shantiniketan Colony, Anna Nagar West Extension, Chennai, Tamil Nadu 600101, India",13.0873814,80.193168,4.8,363,ChIJo236Z21lUjoRJmqOvDhKo4g,https://www.google.com/maps/place/?q=place_id:ChIJo236Z21lUjoRJmqOvDhKo4g,Yes,"D-Sector, Anna Nagar West Extension, Chennai, Tamil Nadu 600101, India",0.75
25,37,LOC_5,Anna Nagar West,Naturals Salon,"1425, 13th Main Rd, Anna Nagar West, Anna Nagar, Chennai, Tamil Nadu 600040, India",13.0903764,80.2006261,4.8,17,ChIJja5TEThlUjoRqgoCEk-Jhx4,https://www.google.com/maps/place/?q=place_id:ChIJja5TEThlUjoRqgoCEk-Jhx4,Yes,"6th Ave, Anna Nagar West, Z Block, I Block, Anna Nagar, Chennai, Tamil Nadu 600040, India",0.92
26,38,LOC_6,Anna Nagar West,Naturals Salon,"Plot No R48, Door No 157, Tvs Avenue main road, Main Road, Anna Nagar, near Chennai Public School, TVS Colony, Chennai, Tamil Nadu 600101, India",13.0902017,80.1884115,4.8,1503,ChIJURm_4wdkUjoRRje_m9b990g,https://www.google.com/maps/place/?q=place_id:ChIJURm_4wdkUjoRRje_m9b990g,Yes,"D-Sector, Anna Nagar West Extension, Chennai, Tamil Nadu 600101, India",0.98
27,39,LOC_7,Anna Nagar West,Naturals salon,"36PH+QCF, C-73,, C-73, D Block 1st Main Rd, R.V. Nagar, Block C, C Block, Annanagar East, Chennai, Tamil Nadu 600102, India",13.0831269,80.225201,4.3,470,ChIJaQiH1DJhUjoRlxzzTRuXcJU,https://www.google.com/maps/place/?q=place_id:ChIJaQiH1DJhUjoRlxzzTRuXcJU,Yes,"No. 76, New No. 52, First Floor, Sreerosh Renaissance, near HDFC Bank building, Agasthiya Nagar, Thandavaraya, Kilpauk, Chennai, Tamil Nadu 600010, India",0.91
28,53,LOC_7,Annanagar west extension,Naturals Salon,"No 1 C8 Kamaraj Square, Valayapathi St, Mogappair East, Chennai, Tamil Nadu 600037, India",13.0814655,80.1880262,4.7,960,ChIJ9bYgmf9jUjoRFj5jTvo6uDc,https://www.google.com/maps/place/?q=place_id:ChIJ9bYgmf9jUjoRFj5jTvo6uDc,Yes,"Ground Floor, Flat 2 & 4, No-45, opp. to Kalyan Jewellers, Shantiniketan Colony, Anna Nagar West Extension, Chennai, Tamil Nadu 600101, India",0.86
29,54,LOC_1,Arumbakkam,Naturals Salon,"1st Floor, No 87, Main Rd, above Pazhamuthir Nilayam, Razaak Garden, MMDA Colony, Arumbakkam, Chennai, Tamil Nadu 600106, India",13.069523,80.2154177,4.5,1149,ChIJt4F0HZpmUjoRX78UoYiNgX0,https://www.google.com/maps/place/?q=place_id:ChIJt4F0HZpmUjoRX78UoYiNgX0,No,None,0.0
30,55,LOC_1,Ashok nagar,Naturals Signature Salon Ashok Nagar,"3/47, 11th Ave, opposite to KFC, Ashok Nagar, Chennai, Tamil Nadu 600083, India",13.0321445,80.2108944,4.8,858,ChIJ6cr6nWRnUjoRd8fxeM4MHQ0,https://www.google.com/maps/place/?q=place_id:ChIJ6cr6nWRnUjoRd8fxeM4MHQ0,Yes,"New No.60/2, Old No.52, 2, 11th Ave, Ashok Nagar, Chennai, Tamil Nadu 600083, India",0.11
31,56,LOC_2,Ashok nagar,G Krishna Naturals Ashok Nagar,"New No.60/2, Old No.52, 2, 11th Ave, Ashok Nagar, Chennai, Tamil Nadu 600083, India",13.0323005,80.20990599999999,4.8,313,ChIJ6WN7outnUjoR1aa8giTS-Sc,https://www.google.com/maps/place/?q=place_id:ChIJ6WN7outnUjoR1aa8giTS-Sc,Yes,"3/47, 11th Ave, opposite to KFC, Ashok Nagar, Chennai, Tamil Nadu 600083, India",0.11
32,57,LOC_3,Ashok nagar,Naturals Salon,"455, RK Shanmugam Salai, near KM Hospital, Sector 6, K. K. Nagar, Chennai, Tamil Nadu 600078, India",13.0377536,80.2012653,4.5,397,ChIJ5agNedlmUjoRP6QndZjlS3w,https://www.google.com/maps/place/?q=place_id:ChIJ5agNedlmUjoRP6QndZjlS3w,Yes,"No 886/A, Munusamy Salai, KK Nagar West, K. K. Nagar, Chennai, Tamil Nadu 600078, India",0.92
33,58,LOC_4,Ashok nagar,Naturals Salon,"No 886/A, Munusamy Salai, KK Nagar West, K. K. Nagar, Chennai, Tamil Nadu 600078, India",13.0406031,80.1932456,4.8,1648,ChIJG9T94tNmUjoRE-x9qtBwTxY,https://www.google.com/maps/place/?q=place_id:ChIJG9T94tNmUjoRE-x9qtBwTxY,Yes,"455, RK Shanmugam Salai, near KM Hospital, Sector 6, K. K. Nagar, Chennai, Tamil Nadu 600078, India",0.92
34,59,LOC_5,Ashok nagar,Naturals Salon,"2 & 3, 100 Feet Rd, Ambal Nagar, Ekkatuthangal, Chennai, Tamil Nadu 600032, India",13.0202956,80.2061086,4.7,1907,ChIJaVvU9jxnUjoRkh7iNmHaS9E,https://www.google.com/maps/place/?q=place_id:ChIJaVvU9jxnUjoRkh7iNmHaS9E,No,None,0.0
35,60,LOC_6,Ashok nagar,"Naturals Salon & Spa , Saidapet","Seshachalam Street, Periyapet, Saidapet, Chennai, Tamil Nadu 600015, India",13.0237429,80.22637610000001,4.8,2140,ChIJdZIG_wVnUjoRPMLG0KojMZ4,https://www.google.com/maps/place/?q=place_id:ChIJdZIG_wVnUjoRPMLG0KojMZ4,Yes,"Old No 56, 1st Floor, Bus Stop, No 25, S W Boag Rd, near CIT Nagar, CIT Nagar West, T. Nagar, Chennai, Tamil Nadu 600017, India",0.98
36,61,LOC_7,Ashok nagar,Naturals Salon,"New Door No.88, Old Door No.45, 46 & 46/1 Navins, Brindavan St, West Mambalam, Chennai, Tamil Nadu 600033, India",13.0423371,80.2246629,4.3,480,ChIJUUOJu_tmUjoRL7BsVmdNZnw,https://www.google.com/maps/place/?q=place_id:ChIJUUOJu_tmUjoRL7BsVmdNZnw,No,None,0.0
37,62,LOC_8,Ashok nagar,NATURAL FRESH,"BUS STOP, 166, 100 Feet Rd, near OIL MILL, Sarvamangala Colony, Aruna Colony, Ashok Nagar, Chennai, Tamil Nadu 602001, India",13.0458059,80.2122576,4.0,5,ChIJL-yve-hmUjoRB0-_6IJyE4w,https://www.google.com/maps/place/?q=place_id:ChIJL-yve-hmUjoRB0-_6IJyE4w,No,None,0.0
38,63,LOC_1,Avadi,Naturals Salon,"New No 144, 1st Floor, New Military Rd, Thirumalai Rajapuram, Avadi, Tamil Nadu 600054, India",13.1172915,80.09635430000002,4.8,2222,ChIJFd7PaX9iUjoRgT_Eqwyvq-8,https://www.google.com/maps/place/?q=place_id:ChIJFd7PaX9iUjoRgT_Eqwyvq-8,Yes,"75, 1st floor, New Military Rd, Kannigapuram, TNHB Mig V Block, Avadi, Tamil Nadu 600054, India",0.59
39,64,LOC_2,Avadi,Naturals Salon,"No: 8, 1st Floor, Shanthi Garden, Poonamallee - Avadi High Rd, Paruthippattu, Thiruvallur, Avadi, Tamil Nadu 600071, India",13.0933566,80.1088168,4.8,1143,ChIJMeQDaKNjUjoRXZNgL9dyuDg,https://www.google.com/maps/place/?q=place_id:ChIJMeQDaKNjUjoRXZNgL9dyuDg,No,None,0.0
40,65,LOC_3,Avadi,Naturals Salon,"38, Chennai - Tiruvallur High Rd, near Mangalam Thirumana Mahal, Ambedkar Nagar, Thirumullaivoyal, Chennai, Tamil Nadu 600062, India",13.1307345,80.1353772,4.7,692,ChIJUbYAzdRjUjoRSjD6RqDd-gU,https://www.google.com/maps/place/?q=place_id:ChIJUbYAzdRjUjoRSjD6RqDd-gU,No,None,0.0
41,67,LOC_5,Avadi,Naturals Salon,"2, Chennai - Tiruvallur High Rd, near Pandiyan Ricemill Road, Thiruninravur, Tiruvallur, Tamil Nadu 602024, India",13.1252523,80.0396554,4.8,2178,ChIJ6eRQ0UiJUjoRlG2losOPhPo,https://www.google.com/maps/place/?q=place_id:ChIJ6eRQ0UiJUjoRlG2losOPhPo,No,None,0.0
